Time	Fz	Fpz	C3	C4	T5	T4	O1	O2	F7	F8	F3	F4	T3	T6	P3	P4
744.0037	-0.7470	-1.5964	-0.4147	-1.1930	-0.4660	-1.6060	-0.5628	-1.5042	0.4461	-2.0252	-0.6950	-2.0984	-0.4481	-1.5294	-0.1966	-0.6944
752.0037	-0.7907	-1.3743	-0.7255	-0.8671	-0.7978	-1.3455	-1.0167	-1.5534	-1.3218	-1.6190	-0.9043	-1.7494	-0.6205	-1.3581	-0.3035	-0.6923
760.0038	-0.9479	-1.3476	-0.6984	-1.2421	-0.6727	-1.4049	-1.0129	-1.7556	-0.2662	-1.7657	-0.9860	-2.1403	-0.8550	-1.3437	-0.6223	-0.7665
768.0038	-1.4127	-1.9539	-1.2047	-1.6255	-1.1185	-1.8696	-1.8082	-2.5498	-1.0005	-2.4507	-1.4877	-2.9968	-0.9827	-1.8702	-0.6825	-1.0950
776.0039	-0.5825	-1.0014	-0.5922	-0.5181	-0.5323	-1.1124	-1.1938	-1.4839	-0.3297	-1.1801	-0.7537	-1.2486	-0.3760	-1.1018	-0.2683	-0.5943
784.0039	0.2416	-0.2573	0.3061	0.3244	0.4826	-0.2732	0.1478	-0.0482	0.8997	-0.1623	0.1549	0.0473	0.4579	-0.0686	0.2246	-0.0275
792.0039	-0.0646	-0.3727	-0.1140	0.1570	0.0438	-0.1764	-0.1863	-0.1942	-1.0046	-0.2332	-0.1961	-0.2279	0.1499	-0.0453	0.0621	-0.1023
800.0040	-0.0731	-0.1938	-0.0853	-0.0499	-0.0787	-0.2596	-0.3939	-0.3648	-0.6836	-0.2275	-0.1213	-0.1537	-0.0339	-0.2348	-0.0385	-0.1107
808.0040	-0.2766	-0.5265	-0.2900	-0.2472	-0.2622	-0.4331	-0.6289	-0.5842	-0.3171	-0.5815	-0.3551	-0.5331	-0.1318	-0.3822	-0.0680	-0.2003
816.0041	-0.5672	-0.6992	-0.7547	-0.2624	-0.7609	-0.3519	-0.8893	-0.7001	-0.7378	-0.6134	-0.8128	-0.7826	-0.5849	-0.3309	-0.3158	-0.3003
824.0041	0.2326	0.4179	0.0037	0.5312	-0.0424	0.4847	0.1938	0.5147	1.6228	0.6482	0.1131	0.7158	0.0855	0.4059	0.1254	0.1968
832.0041	0.9479	1.4216	0.5553	1.4217	0.6926	1.3823	0.9636	1.6809	1.6046	1.8843	0.8542	2.2960	0.9403	1.2666	0.6498	0.7415
840.0042	0.8156	1.2381	0.3454	1.5085	0.5914	1.2827	0.6526	1.4152	-0.4799	1.8086	0.5565	2.1461	0.7485	1.2765	0.4399	0.6333
848.0042	0.0674	0.3560	-0.4179	0.9119	-0.1904	0.6268	-0.1685	0.3471	-2.7554	0.8868	-0.3744	0.7779	-0.1259	0.6761	-0.1607	0.1123
856.0043	-0.5669	-0.0749	-1.1067	0.2912	-0.9246	0.3489	-0.7524	-0.2877	-4.8700	0.3401	-1.0581	-0.1126	-0.8374	0.2945	-0.5900	-0.1770
864.0043	0.3260	1.0766	-0.1251	0.9101	-0.0320	1.0094	0.1883	0.7729	-2.6682	1.4506	0.1267	1.4014	0.0810	0.8172	0.0129	0.3297
872.0043	0.9513	1.7561	0.4634	1.5871	0.6221	1.6417	0.6852	1.6212	-1.1342	2.2803	0.8754	2.5100	0.9753	1.4257	0.5958	0.7284
880.0044	0.3124	0.9182	-0.2428	1.1979	-0.0442	1.2585	-0.0645	0.8940	-1.6506	1.5207	0.0258	1.3969	0.3336	1.1591	0.1737	0.3689
888.0044	0.2707	0.8276	-0.2828	1.1980	-0.1681	1.0987	-0.0545	0.7562	-0.3655	1.4546	-0.1606	1.3001	-0.1283	1.0937	-0.1577	0.2866
896.0045	0.3553	1.1440	-0.2322	1.2557	-0.0625	1.4565	0.2372	1.1837	-0.7281	1.7909	-0.0526	1.6792	-0.0968	1.4391	-0.1424	0.4909
904.0045	0.5313	1.4146	-0.0721	1.3670	0.0960	1.7201	0.5704	1.5909	-1.0864	2.0610	0.2525	2.0451	0.2792	1.5892	0.1757	0.6610
912.0045	0.5935	1.4946	-0.1271	1.4926	-0.0042	1.6403	0.3970	1.5044	-0.0080	2.1335	0.2495	2.2963	0.3058	1.4140	0.2557	0.6636
920.0046	0.3409	1.2863	-0.3767	1.2674	-0.2198	1.5812	0.0280	1.2387	1.6697	1.8984	-0.0679	1.9098	0.0041	1.4129	0.0132	0.5712
928.0046	1.0401	2.0067	0.4292	1.8499	0.5222	2.1776	1.0304	2.2697	3.3222	2.7319	0.7939	2.9560	0.6198	2.0584	0.4050	0.9804
936.0047	0.9610	1.9352	0.2985	1.7572	0.3941	2.1088	1.0767	2.2745	1.0276	2.6406	0.7019	2.9509	0.5530	1.9424	0.4256	0.9881
944.0047	0.8132	1.7532	0.1821	1.5445	0.3222	2.0353	0.9644	2.1708	-0.1836	2.4043	0.6051	2.6896	0.5801	1.8652	0.4600	0.9565
952.0047	1.6085	2.5574	0.9825	2.3469	1.0944	2.6524	1.8380	3.2031	0.8404	3.3850	1.4919	4.0231	1.3214	2.5177	0.9386	1.4010
960.0048	0.8467	1.7778	0.1957	1.6768	0.4167	2.0179	0.9289	2.1081	-0.4010	2.4836	0.5481	2.7536	0.5339	1.9258	0.3477	0.9338
968.0048	0.2547	1.1565	-0.2416	0.9041	0.1388	1.3562	0.1769	1.0417	-0.6659	1.5707	0.0124	1.5023	0.2559	1.2501	0.0429	0.5032
976.0049	0.1461	1.1582	-0.3029	0.6289	0.0714	1.1199	-0.0479	0.6758	-0.8340	1.3739	0.0327	1.2616	0.3499	0.8470	0.1095	0.3722
984.0049	0.1404	1.2295	-0.3418	0.6090	-0.0269	1.2219	0.1424	0.8585	1.0948	1.4468	0.0160	1.3296	0.2317	0.8974	0.0953	0.4260
992.0049	1.5051	2.6357	1.0134	1.9545	1.4476	2.4389	1.9865	2.9673	2.7453	3.1650	1.5238	3.7532	1.6239	2.2164	1.0040	1.3445
1000.0050	0.7824	1.9106	0.3214	1.1716	0.8052	1.7149	1.0709	1.8097	-2.9433	2.2215	0.7758	2.5209	1.0262	1.4433	0.5728	0.8724
1008.0050	-0.8088	0.0599	-1.0800	-0.6140	-0.8052	0.0831	-1.1108	-0.7843	-4.4688	-0.0978	-0.8920	-0.5782	-0.6089	-0.2030	-0.5112	-0.2379
1016.0051	-0.3157	0.4112	-0.5210	-0.2034	-0.3378	0.3100	-0.7969	-0.3296	0.4346	0.2893	-0.3072	0.0607	-0.0822	0.0450	-0.1439	-0.0205
1024.0051	0.1803	1.0257	-0.0557	0.2978	0.1348	0.7273	-0.0713	0.3756	3.5179	0.9837	0.2416	0.9211	0.3876	0.3906	0.1779	0.2516
1032.0051	0.9819	1.8625	0.7806	1.0180	1.0508	1.4231	1.1109	1.6334	6.2613	1.9550	1.1472	2.2893	1.1981	1.1427	0.7001	0.7933
1040.0052	1.0189	1.9080	0.8424	1.0203	1.2903	1.4864	1.1963	1.7267	4.4689	1.9823	1.2298	2.3762	1.4846	1.2392	0.8307	0.8663
1048.0052	-0.1004	0.7054	-0.0961	-0.2956	0.3205	0.4459	0.0213	0.0887	-0.0419	0.4351	0.1458	0.1962	0.4843	0.1705	0.1299	0.1298
1056.0053	-0.2882	0.4390	-0.1831	-0.6808	0.2034	0.1217	-0.1539	-0.2599	-1.3647	-0.0010	0.0607	-0.2587	0.4319	-0.1992	0.1227	-0.0057
1064.0053	-0.5022	0.1990	-0.5079	-0.8032	-0.1180	-0.1127	-0.3546	-0.5381	-1.1851	-0.2546	-0.2606	-0.5110	0.2090	-0.5091	0.0479	-0.1363
1072.0053	-0.6864	-0.1487	-0.6552	-1.0253	-0.3660	-0.2903	-0.3452	-0.6337	0.8823	-0.6109	-0.5111	-0.9192	-0.1716	-0.6160	-0.1360	-0.2163
1080.0054	-0.7976	-0.2353	-0.6178	-1.3827	-0.3459	-0.5888	-0.6144	-1.0670	1.4837	-0.9239	-0.4868	-1.3005	-0.1720	-0.9664	-0.1903	-0.3629
1088.0054	-1.0077	-0.7085	-0.7161	-1.6488	-0.4795	-1.1159	-0.8065	-1.6303	-0.2805	-1.4712	-0.7138	-1.9762	-0.4084	-1.4292	-0.3750	-0.6513
1096.0055	-0.9632	-1.2895	-0.6150	-1.5497	-0.3061	-1.3430	-0.4161	-1.4067	-2.6672	-1.8842	-0.8086	-2.1292	-0.3780	-1.3432	-0.3003	-0.5959
1104.0055	-1.8547	-2.3595	-1.3334	-2.7679	-0.9866	-2.5657	-1.5317	-3.0447	-5.3585	-3.4167	-1.6543	-3.9135	-1.0260	-2.6401	-0.7508	-1.2462
1112.0055	-2.5735	-3.3937	-1.7613	-3.9426	-1.6134	-3.7854	-2.2004	-4.4401	-4.0616	-4.9144	-2.2682	-5.6949	-1.7806	-3.9205	-1.1989	-1.8773
1120.0056	-2.7467	-3.9613	-1.7827	-4.2767	-1.6326	-4.3735	-2.3503	-4.9364	-1.7560	-5.6174	-2.4694	-6.3679	-1.9297	-4.3916	-1.3028	-2.0974
1128.0056	-3.2182	-4.5254	-2.0184	-5.0738	-1.8687	-5.2936	-3.1756	-6.2416	-0.3695	-6.5907	-2.8312	-7.6062	-2.2406	-5.3761	-1.6243	-2.6191
1136.0057	-3.1558	-4.5135	-1.7611	-5.3665	-1.6962	-5.4328	-2.8228	-6.1859	0.9849	-6.7873	-2.5305	-7.7905	-2.0217	-5.6104	-1.4269	-2.6198
1144.0057	-2.7994	-3.7823	-1.4480	-5.0672	-1.2599	-4.9623	-2.3120	-5.6338	-1.1112	-6.0790	-1.9727	-7.0040	-1.3358	-5.3581	-0.9944	-2.3722
1152.0057	-2.2406	-3.1308	-0.8389	-4.5691	-0.6214	-4.6205	-1.8445	-5.1327	-3.3754	-5.3894	-1.2374	-6.1257	-0.6086	-5.0686	-0.5827	-2.1380
1160.0058	-2.1063	-3.1214	-0.7500	-4.3304	-0.6293	-4.5872	-1.8427	-5.0381	-5.2509	-5.2665	-1.1330	-5.9069	-0.5468	-5.0102	-0.4982	-2.1093
1168.0058	-2.5573	-3.2856	-1.3215	-4.5308	-1.3286	-4.7913	-2.6376	-5.8261	-7.0592	-5.4145	-1.6990	-6.5498	-1.2398	-5.3459	-1.0035	-2.4992
